Id,Prediction
236,1.8243654024118343e-08
237,2.567052999662521e-06
238,0.00032804619635042856
239,0.0008255537554685006
240,0.9999997443369771
241,0.972864762098853
242,1.0579705458988228e-05
243,0.999992480476882
244,0.9999326850164113
245,0.9888797166313235
246,0.8277127732136933
247,7.2902801591235084e-06
248,0.9988263609553908
249,0.9996745924782813
250,2.2129492106701616e-07
251,0.2621484024264854
252,0.9997519736286387
253,0.9856023992323362
254,0.0007042279570564078
255,0.001202717941511387
256,0.0042192040936241335
257,3.955942646514148e-05
258,0.9999956640256105
259,0.9996528426393125
260,0.9999098767580472
261,6.48292402702161e-08
262,0.9998576088238216
263,0.9995182542132669
264,1.3388224331551717e-08
265,1.051518199986005e-05
266,0.0009041841533778534
267,0.9999883286582828
268,0.0007016475360739578
269,3.077239872163603e-05
270,8.14554350727641e-07
271,0.029607196128713934
272,0.9999968078872803
273,0.9936861652815578
274,0.9999906979244348
275,0.9999956080221294
276,0.007089825091048232
277,3.6598057358215024e-06
278,0.9999828535444648
279,0.9986541890301079
280,0.045608732256696
281,0.9999342621726217
282,0.9460539770505544
283,0.9999181846024842
284,0.9999840998622522
285,0.9996565253523668
286,0.999207902016193
287,0.9964492998482963
288,0.9999056713202213
289,0.008621859378347184
290,0.9987657372073376
291,3.604216572008959e-05
292,0.0002388752067422866
293,5.619507430801242e-06
294,0.9999324205428695
295,2.6429250063055113e-07
296,0.9997023490694851
297,0.04154894862741296
298,0.9984614281468944
299,6.846247571374661e-06
300,2.6548270845329645e-07
301,0.9999048157956983
302,0.0002899954866525698
303,0.9998759612920469
304,0.9999437908201808
305,0.0023773174183568183
306,0.9999871006456601
307,0.00012301005953110574
308,1.0852999450796623e-06
309,0.9442633422628054
310,0.9999738494544184
311,0.999999036887124
312,0.8861228995681303
313,0.0003366146613899864
314,1.0942031908844903e-05
315,0.9999909605360391
316,0.9999999526114678
317,5.393948028841768e-13
318,0.9895015030400878
319,0.9999557899883904
320,0.9999685866906259
321,0.9999805035605913
322,1.335885411909741e-06
323,0.0038821060951020952
324,0.9996711373371409
325,0.9984697289932273
326,0.040301992073816864
327,0.9999871940779939
328,0.03957579189794146
329,0.9999997066378138
330,0.9972877814409837
331,0.8134228340266219
332,0.9999953117818132
333,0.9931425936387408
334,0.0011232164957722716
335,6.289333806991239e-05
336,0.0015929539730370394
337,0.999954056822222
338,0.08427344712149028
339,5.119429421510834e-05
340,0.00041709474867917184
341,0.001745600343555777
342,0.9976423609410295
343,0.9949221455253127
344,0.003029212146478961
345,0.9996545075053035
346,5.607784249101704e-06
347,0.999973742597216
348,0.9777031904160389
349,0.9999990593499151
350,0.9993495240715564
351,0.9975970690186585
352,0.02857273988930519
353,0.9999998069942149
354,0.9997281686981573
355,5.736325710759938e-05
356,0.9999965213747531
357,3.0475394342562695e-06
358,4.792151457124182e-06
359,5.1903113926243165e-08
360,0.015542697626523164
361,0.0007942786376237257
362,0.9998214390447594
363,0.00011669928947047644
364,0.999945781985965
365,0.9995947913690911
366,0.9974246803705897
367,0.9778700250059115
368,0.9994583771763712
369,0.00010712535062769497
370,0.0030472944884625533
371,1.0078804900276975e-09
372,0.9999980807928682
373,0.003559359792985029
374,0.9969114286736036
375,0.8986451392615639
376,0.00011578080387325241
377,0.9989346954909665
378,0.0002844625064648369
379,0.9994198492185944
380,0.9988108033115003
381,0.00019355160979746407
382,0.02397010353074437
383,0.9384815882925842
384,0.9881808592303063
385,0.9962489127705445
386,4.213633972408791e-06
387,3.291792696767265e-05
388,1.8362948140789666e-07
389,0.44523467813598094
390,0.9638853389036379
391,0.9997196831397565
392,0.068208779350249
393,0.05205750025853361
394,0.004606533638857488
395,0.9965591705098029
396,0.0002546243936841214
397,6.673587667838025e-07
398,0.9988606711788418
399,0.010942420995005751
400,0.9999609478264471
401,0.9999945704164465
402,0.9965049571987884
403,0.0063204820015351
404,0.00034378365674382605
405,0.0007326944473602979
406,1.445333337504931e-07
407,0.04595880226481323
408,0.0028438758744552413
409,0.9999685432425408
410,0.9999912027420742
411,0.9979213770239356
412,0.0006707034375929031
413,0.9790847705578986
414,0.00028318022099602753
415,1.6475591989316875e-05
416,5.038775654509002e-06
417,3.784563146471594e-06
418,0.0012176473412370144
419,0.7282573990743797
420,0.999999461888013
421,2.516610394994359e-05
422,0.9789693435387001
423,0.03511951596639947
424,0.9998415061254214
425,1.5322335122188107e-08
426,0.9994574564208304
427,0.0030774647778599824
428,1.574776941589491e-05
429,0.4275878454477039
430,0.9990430881099803
431,8.643445041912136e-09
432,0.00012880593467512529
433,0.9994719257716724
434,0.0001748190628335162
435,2.603556253070149e-07
436,0.9999409067545229
437,0.9999987760829029
438,1.0483693462484776e-08
439,0.9866199816978765
440,0.9999246978295956
441,0.9996090623655389
442,1.407521220613373e-05
443,0.00021656878097374904
444,0.9999867542422721
445,0.0001292309474998664
446,0.9999999299905065
447,0.9999999908751133
448,0.9999160454343959
449,6.07210847115522e-05
450,0.028241987897322043
451,0.9958206045109081
452,3.7156931212104384e-07
453,0.0002151865720847705
454,0.00010879966259944839
455,0.16013483884335822
456,0.00025403488527243244
457,1.5321535715940493e-10
458,4.276635890107121e-07
459,0.00037413553740317843
460,0.9999282050584705
461,0.006784883056072092
462,0.0003045144053286216
463,0.9976544737456042
464,0.9987916958900891
465,5.961654643119155e-07
466,0.8062981411437702
467,3.7692593024652314e-11
468,0.8549046194855632
469,0.00010928179056355834
470,0.012665012898179224
471,0.9978305927353612
472,3.488265227856166e-05
473,2.617440972483806e-06
474,0.9894944067806752
475,4.056921869641655e-05
476,1.0046425160788538e-05
477,0.01348426121571717
478,0.00037509066911600497
479,6.763840893707089e-08
480,0.999984751448168
481,0.9991813238463284
482,0.0017073204651134129
483,0.99995398799389
484,0.9991311955190848
485,0.00010467715944230688
486,0.9970799222506734
487,0.37865183120071705
488,0.9998689743435136
489,8.37868319125318e-05
490,3.129271771916269e-05
491,0.012368449774566193
492,0.01444576106451939
493,0.0011802774729849413
494,0.9999827305020492
495,0.9999867871465095
496,0.9999288714899354
497,4.468062394577985e-05
498,3.430548544798257e-05
499,0.22345113646424458
500,0.001220507603919912
501,0.001939101225382406
502,0.9999181737822335
503,0.0014871236444030126
504,0.9928964290710377
505,0.9999999974718814
506,0.0011559138954072296
507,2.5224604054657777e-06
508,0.03992585255512311
509,4.1147812499973746e-05
510,0.9671304479468629
511,0.9818470253234365
512,0.00022935927204804853
513,0.9992701237880781
514,0.9999654356225615
515,0.9997830286937506
516,0.9750917172452608
517,0.9999986777383438
518,0.9999974576781249
519,0.99844112718862
520,0.00013991211090789025
521,0.9997958545162968
522,0.3965578165417599
523,1.1421840617176461e-05
524,0.010676486691789009
525,1.8608978427521495e-08
526,0.9737262066075888
527,3.290743919339088e-05
528,4.411353633971764e-12
529,5.106919872913595e-05
530,0.999517885389137
531,0.9972738655881856
532,0.9999991874836442
533,0.9938333053303523
534,0.0006161698426509522
535,3.0668105563428514e-05
536,0.9996154305641258
537,0.9996725848545486
538,0.9985934969978694
539,0.9917919233369485
540,0.9988896480536986
541,0.9575260745694592
542,0.9994647088276307
543,0.999550041572387
544,5.582171702117156e-05
545,4.469656005295711e-07
546,0.9924339203612397
547,0.999999627525507
548,0.9640087484104144
549,0.0003231471311851073
550,0.9999223726243531
551,3.380429548497508e-05
552,0.9979584934149413
553,0.9990633837024411
554,0.955634242837807
555,0.9999950532494286
556,0.9820734605154705
557,0.01175097032378621
558,0.9998437951062338
559,0.38495933733063886
560,0.999999998663549
561,0.003944397282529818
562,2.24803172588123e-05
563,0.9986859255900153
564,0.9994501985491112
565,0.9969775663996531
566,9.473220963057204e-06
567,0.9959439367242906
568,0.563658950726781
569,0.9999953644970297
570,5.48527803466424e-08
571,0.9999715466166027
572,0.999995181966164
573,0.9998562283549647
574,0.9846168891670593
575,0.9849218939771565
576,0.9967635793816528
577,4.592265009570693e-05
578,0.9996548395638826
579,0.9541811065828274
580,1.8887572152382916e-05
581,0.00011621139728361131
582,0.9991479904793574
583,0.9999941288696574
584,0.9999998003565475
585,0.99999926740744
586,4.907098626622383e-05
587,3.4959105379235505e-05
588,0.9998535062435938
589,4.199720178592175e-06
590,0.9999996702294072
591,0.999577925488025
592,0.7024551824673354
593,0.9999576593258808
594,0.0003155889653290643
595,0.9995003580288907
596,0.9978374856790466
597,0.9991113193856488
598,0.0002047190739627037
599,0.00012006107377336153
600,0.0057441596940742135
601,0.0004245643552984747
602,0.0016498200698122551
603,0.9999776361702236
604,0.9998714428652938
605,0.9521898307140592
606,1.5756353090013204e-06
607,2.0285278868104365e-07
608,1.3701086820822487e-07
609,9.159402234876848e-08
610,2.6902476786042873e-06
611,1.0039664765900278e-09
612,8.821475416750607e-07
613,6.942601325029957e-06
614,5.6281111788698204e-05
615,0.9999315387259683
616,0.00022355105292541235
617,1.3539603776643228e-05
618,0.00205137717407927
619,0.9986759764526818
620,7.469738706494797e-05
621,0.8561135788004586
622,0.16642537740863417
623,0.004893771869231415
624,0.00038312449852823013
625,0.9987303009172174
626,0.9999615153010103
627,0.9999997819241169
628,0.9999989618106564
629,0.0029162576320107426
630,0.9982589733519005
631,0.01508676754444995
632,0.9519934756447306
633,0.9445737034456383
634,0.018231952351217447
635,0.9978626546475927
636,0.9994602955400137
637,0.9994657342336669
638,0.99990521792568
639,3.991765123262941e-06
640,8.644335145289852e-07
641,0.9983555859636691
642,0.9999864324589937
643,0.9999952237005257
644,0.03179383698006175
645,0.9980962213656865
646,0.00017434945958082413
647,0.9998885858664117
648,4.3422383060953255e-06
649,0.9846797976563154
650,4.520525024952104e-06
651,5.600363094826357e-07
652,0.9961949149106318
653,0.9998694539831174
654,1.907711544767751e-05
655,4.1437921142879594e-05
656,0.00013453303295677915
657,1.5202006486318935e-08
658,0.9997006709399013
659,0.9985059269764599
660,0.9696169736453316
661,4.635603657703742e-07
662,0.9998505436045891
663,0.005593821747850776
664,0.004311000857755536
665,0.9990303089416691
666,0.025606884269643
667,0.00015234526680182883
668,0.9993789178720147
669,0.9996828320229552
670,2.4093123059673398e-05
671,0.0002748967949307387
672,1.3765894154190698e-05
673,0.9949995570473242
674,6.638667385883597e-09
675,4.103791333460877e-09
676,0.9987159744465683
677,1.1332285318041384e-10
678,1.848088858288362e-08
679,0.01445708871588219
680,0.857930532205001
681,0.9993770181708194
682,0.00016670199836176227
683,0.9997059031897885
684,1.578963938322666e-06
685,0.9999895750781191
686,0.9990026601173505
687,0.9999328676701116
688,0.9999530105456917
689,2.4307515078556554e-05
690,0.9999888390874679
691,0.006153750616997551
692,0.9992425353606739
693,0.017196407140299613
694,1.2405034847934179e-08
695,0.9999999338137161
696,0.9991588504833633
697,0.0008072006138074207
698,0.9995918402781341
699,0.9942073611474825
700,0.9980885551880432
701,0.0005179937795020671
702,0.0099743577713633
703,0.1402674586266654
704,0.9904072057253686
705,0.0010982913583919463
706,0.9997347485028171
707,0.995015258076386
708,0.9999827933992348
709,0.9926116948153715
710,0.9999999391674544
711,0.0008903476898374814
712,0.002129354046031953
713,0.9999741176392094
714,0.00036707650924506656
715,0.9935764238981916
716,0.9974806387777861
717,0.999868412291291
718,0.0201417700365115
719,3.14097672933103e-05
720,0.999169189755093
721,0.9999611673220317
722,0.0009398969137137752
723,0.9999785907639657
724,5.710379614164621e-06
725,8.588293127786216e-05
726,0.0002584791122301826
727,0.9967198759179126
728,0.08723198094147784
729,0.9371280406884259
730,2.6648161991431355e-08
731,0.9999949247473496
732,0.9816763085883008
733,0.00013366551371924167
734,6.256342751103801e-08
735,0.9999452127252964
736,5.6763484893684496e-05
737,2.2539436455911054e-05
738,9.428114012895653e-06
739,4.988570908997469e-06
740,3.792274586731198e-09
741,0.9999953754644202
742,0.27050603516042
743,0.9846408566535558
744,0.9998118668014263
745,7.545904807400777e-06
746,3.2201579703338983e-10
747,0.9997983387027197
748,0.9999786000698021
749,0.13325762487895287
750,0.000981268285726218
751,2.7345203789789878e-08
752,0.9999061916644665
753,0.9999980819637713
754,8.206060710626455e-09
755,0.9561235443331659
756,0.0012016686635366333
757,0.9994837308343659
758,0.9981262628362332
759,0.018707327043196945
760,0.9999862990036774
761,0.823460774122222
762,0.0017374132413610676
763,0.0005672829719377217
764,0.999723745840572
765,0.00012389921204309563
766,2.036182734912022e-05
767,2.3527961019234613e-05
768,0.9993417508339886
769,2.6751064749612652e-05
770,0.00013232046693531464
771,1.3267117511671318e-06
772,0.0007628670098922386
773,0.4838589897042863
774,0.9943410739492612
775,0.9999998335503435
776,0.9997002160642333
777,0.0006097736799658329
778,0.9998408136169283
779,0.9935294251445701
780,0.02734218564809981
781,0.9999965892321574
782,0.0009679945048090669
783,0.9983226366538299
784,0.9998524758411711
785,0.6522527441978018
786,2.164829595196069e-06
787,0.00020987051229180866
788,0.9998543919563614
789,2.5992055436670506e-06
790,0.9997814157458763
791,0.9992055584357764
792,0.21691708822289896
793,0.9999946850551595
794,6.079245987409859e-08
795,0.0002756826229016539
796,0.9999804617400774
797,4.36954157322666e-06
798,5.585695641631603e-07
799,0.9939675582998064
800,0.9973188005899817
801,9.7547525326334e-09
802,0.00047624755329002427
803,0.76769221817317
804,0.9994013465539683
805,0.381463959378756
806,0.0018001592194533044
807,0.00560930723734558
808,0.9997483925978466
809,0.9999865851035674
810,0.9999318993256008
811,0.9999274724368427
812,9.256430710129677e-07
813,0.03197273846849831
814,0.013820581566412585
815,8.212779361100367e-09
816,0.9897074141418716
817,0.9997749228762757
818,0.0008092386670351259
819,0.004764912484824699
820,0.9983002248867414
821,0.9997648399558757
822,0.07240835576038246
823,9.329649054729256e-07
824,1.661224997780997e-05
825,0.00048005968173832456
826,0.999997991078741
827,0.9961318569730867
828,0.9899323460488262
829,2.3164019540323162e-11
830,0.0035195308665776424
831,0.9015698915855497
832,0.23354515327361425
833,0.9696755852603298
834,0.9999572360996655
835,0.9999395822540746
836,0.9999999229415714
837,0.9979791424252058
838,5.074920611008625e-07
839,0.007445703407873633
840,0.9999874208659577
841,7.841847710272868e-06
842,5.734660464740508e-08
843,0.9999983231826794
844,0.9989058966335805
845,2.823337504373398e-06
846,2.1360841086604694e-06
847,0.9904398356062328
848,0.008545844288312251
849,1.282400634170533e-09
850,0.03753860944028149
851,0.033858414030123095
852,0.9996249446002337
853,0.9219111499810115
854,2.6834176383871045e-06
855,2.7163771930357106e-06
856,0.1621910330379997
857,2.4090266927933666e-05
858,0.04812905482085697
859,0.9934827021679388
860,0.9989207802446928
861,0.9553109609430726
862,2.0802849516832546e-05
863,0.00013669277651902223
864,0.0006209597624209256
865,5.754599012842554e-05
866,0.0009335853642563785
867,0.9995974251808267
868,0.014047084607062724
869,0.9985326370006845
870,0.04029636748353357
871,0.9979482093530402
872,0.9999819911420607
873,0.9999439447682638
874,2.2227012159818024e-06
875,5.623005475642804e-09
876,0.9999999346949311
877,0.9991907047522993
878,0.0007509451774399941
879,0.9995950525605977
880,0.007326414777675516
881,2.058083830009917e-05
882,0.9999998412449066
883,0.9999997452983191
884,0.9958874942353586
885,0.566057406883737
886,0.9999978542803423
887,0.00038980542805541106
888,0.9891410321389564
889,0.9997933174549907
890,0.9982783109781376
891,0.9999060166378783
892,7.70434073570083e-08
893,0.9999859561191611
894,0.8875201503062351
895,0.9997925830672619
896,0.027732698902526533
897,6.479405873634005e-08
898,0.004504081595986966
899,0.0002959813519002464
900,0.9999882194029601
901,1.024574095054206e-05
902,0.9854553523468697
903,4.883432705720916e-05
904,0.02259197047951215
905,0.9609855603526456
906,0.9288696019890281
907,0.09225628027624432
908,0.9997799540511152
909,1.1477573656581087e-05
910,0.015527820891855457
911,0.9999650192986929
912,0.9996580031835401
913,0.00021756039292927852
914,0.0012512225892304296
915,3.6871647027999755e-05
916,0.9999541336711856
917,0.9912510913430909
918,2.538190608556505e-06
919,0.980360109676187
920,3.175993862420227e-05
921,3.229334481872127e-05
922,0.9992790292935305
923,1.0939501103791199e-08
924,0.9999700635981822
925,0.9999985946293464
926,0.9999905180671902
927,0.02590015551598125
928,0.948252011554372
929,2.204897771212427e-05
930,0.999945747315639
931,0.00018707515288678622
932,1.1875853792040812e-09
933,0.9987909515182141
934,2.190626978360698e-09
935,0.0020027138311945205
936,0.9998318975102178
937,0.9999999971680196
938,0.002327537196428601
939,0.9999408229087868
940,0.999910873652269
941,0.9919463210211661
942,0.0021714101493104272
943,0.9997502997004114
944,0.9999660625352639
945,0.9998228603436254
946,0.9978832334872991
947,0.1124347308529446
948,0.9559654668981103
949,0.9995965606716041
950,0.008235966752614992
951,0.998592383799463
952,0.9974252545697996
953,0.9988262146620535
954,0.9993718121064382
955,0.004506885479103405
956,2.0658956502062377e-05
957,0.9887415764661255
958,0.9974177408088004
959,0.9996498594937449
960,6.877256338877278e-06
961,0.9999934191330188
962,0.9999985667151394
963,0.9996893359519994
964,0.9571852903952893
965,0.004952726512013061
966,0.032877183174291336
967,0.0003302797748847543
968,0.002908605841177338
969,0.6091726855217039
970,0.48705098624319704
971,0.9999970060757714
972,3.165290796345789e-05
973,0.9720537251334977
974,2.9767204329268468e-09
975,0.018088613106963098
976,1.3378813117324113e-05
977,0.0023206273562022925
978,0.0055820593446152846
979,0.9983584497179956
980,0.9992169456300053
981,0.9823916083367625
982,0.9999557464322084
983,0.0202379319663692
984,0.00025857434074404823
985,0.999675239792817
986,0.9633377651511358
987,0.10613472761563891
988,0.9910048422018968
989,0.9999999669467576
990,5.918458835986118e-06
991,0.9999629859567881
992,0.9940476272845611
993,0.2431665171103496
994,0.9999994529482574
995,0.00029166528476266384
996,0.9973996626893746
997,8.265090748453956e-06
998,0.9987085830585135
999,7.94426959036368e-09
1000,0.0010418980054452643
1001,5.600292211905297e-07
1002,1.5260482761820364e-05
1003,0.4380425643465076
1004,0.484862771173143
1005,0.4939912094279582
1006,1.3554148757093734e-05
1007,0.00024368007920356336
1008,0.9976010606804885
1009,0.023358203342887716
1010,0.00034803447036911686
1011,0.9995543194845362
1012,1.0543649374609387e-05
1013,5.33673781178621e-09
1014,0.004418200425540546
1015,0.0004905198011749028
1016,0.9999948081775377
1017,0.9994227934891691
1018,1.2293658489987563e-06
1019,0.9971242206935617
1020,0.9998330589163686
1021,0.9999999953618757
1022,0.0018380334258547965
1023,0.9999786288778478
1024,4.036160601357801e-12
1025,0.0003405671095627181
1026,6.491965006497681e-06
1027,0.0005836774112900608
1028,0.9999437628747218
1029,3.932881641825468e-06
1030,0.004799568553658532
1031,0.00010401569819413676
1032,0.9966984764862817
1033,0.998374497748515
1034,0.999537744898901
1035,0.9966507557249125
1036,0.016565911038729765
1037,0.9997787269626083
1038,0.9989832487429315
1039,0.9974044516655504
1040,0.052398902020168725
1041,0.9993587593074419
1042,0.9838318436027051
1043,0.9337753018836585
1044,0.9999517984194989
1045,0.9744131786882096
1046,0.9998747204180034
1047,5.519440244647066e-05
1048,0.0005503467185267939
1049,0.9979257867044717
1050,0.9913833217303869
1051,5.747113234596772e-07
1052,0.8858539097656929
1053,0.9994330161159447
1054,0.0015574497666431808
1055,0.0011300835555707574
1056,0.9997463722132625
1057,0.9784417662327293
1058,0.9788552142667443
1059,0.9835988327303986
1060,0.9950915755697651
1061,5.824262102434215e-05
1062,0.9708241752783838
1063,0.0016392528561770452
1064,8.029758460936146e-05
1065,0.9971826852951884
1066,0.01444148384636433
1067,0.34830672692737563
1068,1.4540894503300965e-05
1069,0.997919264524284
1070,0.8651029340237902
1071,0.9936520562822252
1072,5.6435832809704334e-05
1073,0.978439962448985
1074,0.003699414367910771
1075,0.9946595508838116
1076,0.011905973673358201
1077,0.9946658062483376
1078,2.7128734677528003e-05
1079,0.9999999886249741
1080,8.906883924680838e-07
1081,0.9999873101552749
1082,0.9998819414767287
1083,0.9998610997455414
1084,0.8657405964202387
1085,0.9922696156785663
1086,1.4258172541150814e-06
1087,6.836131200475869e-05
1088,0.9999999685059023
1089,7.201070733825462e-07
1090,0.9553134446535503
1091,0.9969220924877031
1092,6.074600621861172e-05
1093,5.128239925087743e-06
1094,1.356915319589573e-06
1095,0.024754661048700815
1096,0.9999397924740124
1097,0.002242271972094484
1098,0.999930842506132
1099,0.511992152905142
1100,0.9833450296454083
1101,0.999317621755566
1102,6.076379773857251e-06
1103,2.511706849489389e-05
1104,7.43361291634068e-05
1105,0.9977421556770115
1106,0.9999999875931379
1107,0.16911578947915795
1108,0.0006542663834296604
1109,0.9999001938516229
1110,1.7627709362400053e-05
1111,1.8394972153447931e-06
1112,0.9999493129182127
1113,0.9912895976734427
1114,0.008428644760662319
1115,0.0006886265135864829
1116,1.4822690593834978e-05
1117,3.983673854367124e-05
1118,0.9986030125546896
1119,0.9997446996989369
1120,0.9831996125763839
1121,0.0011544288773129602
1122,0.9998706901395052
1123,7.597922179922792e-06
1124,0.08774617276876438
1125,0.05203972458685547
1126,0.9999152605403976
1127,0.9982357825720275
1128,0.0003206641602879174
1129,0.9963247605378069
1130,0.9999451076418912
1131,2.5619236149669933e-08
1132,0.0001148133551636642
1133,0.0063354595363181105
1134,0.8324497324096208
1135,1.4036958176389044e-05
1136,0.9999359955496757
1137,0.9908654030746897
1138,0.9995990303457741
1139,0.9839734404075854
1140,2.3993190905015275e-05
1141,9.093517674779607e-05
1142,0.9998158593743902
1143,0.9985823257426966
1144,0.02280288236087117
1145,0.9989072928583125
1146,0.9989028612539631
1147,0.0003831821126024741
1148,1.752639674895213e-08
1149,0.9999964056577325
1150,0.996930034413137
1151,0.9970509881402247
1152,0.999923667563905
1153,0.9996874062758397
1154,0.9999764090058525
1155,0.2782812617084992
1156,0.9999999909221436
1157,0.9996225718514048
1158,2.135070079239133e-05
1159,0.9999892893619792
1160,0.9999966721641977
1161,0.36097296995881795
1162,0.9993329330340653
1163,0.9999999871182031
1164,1.2283872144464675e-08
1165,0.9722506912898973
1166,0.2165879888285562
1167,0.9997366959824674
1168,0.9996852532634578
1169,0.006548030087457778
1170,0.0002372932557354876
1171,0.0007292508101042126
1172,0.9999998787900546
1173,0.000648226240315712
1174,0.18301148987492838
1175,0.999998726296698
1176,0.6407148843781251
1177,0.9999172270617657
1178,0.9988370777652578
1179,0.9999590028703381
1180,0.9937722506556274
1181,0.9998110453743252
1182,5.446833176797634e-07
1183,0.9997137924871033
1184,0.9999999165866543
1185,2.990638604339687e-06
1186,0.9996158200295816
1187,0.9980231342601142
1188,0.947109252930872
1189,0.024227007127216926
1190,1.1197472586296465e-07
